"datetime","main.aqi","co","no","no2","o3","so2","pm2_5","pm10","nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2023-11-22 09:00:20+08:00",1.0,287.06,0.14,2.42,48.64,1.7,5.31,6.67,0.97,122.8333,10.5333,"2023-11-22 09:00:20.597186+08:00","Bago City"
"2023-11-22 09:00:23+08:00",2.0,273.71,0.23,1.61,62.94,2.95,6.88,8.4,1.76,120.5931,16.4164,"2023-11-22 09:00:23.327229+08:00","Baguio"
"2023-11-22 09:00:25+08:00",1.0,293.73,0.06,2.49,30.4,0.54,5.69,6.5,2.06,123.1228,9.5911,"2023-11-22 09:00:25.519925+08:00","Bais"
"2023-11-22 09:00:26+08:00",2.0,323.77,0.55,3.94,76.53,3.19,5.53,9.17,2.19,120.5361,14.6761,"2023-11-22 09:00:27.026090+08:00","Balanga"
"2023-11-22 09:00:29+08:00",2.0,226.97,0.15,1.07,78.68,0.4,2.89,4.68,0.73,120.5649,18.0554,"2023-11-22 09:00:29.875313+08:00","Batac City"
"2023-11-22 09:00:32+08:00",2.0,303.75,1.01,8.91,73.67,7.15,4.61,9.92,2.44,121.05,13.75,"2023-11-22 09:00:32.285134+08:00","Batangas City"
"2023-11-22 09:00:34+08:00",1.0,270.37,0.1,1.31,38.62,0.55,3.78,4.02,0.63,122.8011,9.3636,"2023-11-22 09:00:36.106660+08:00","Bayawan"
"2023-11-22 09:00:37+08:00",2.0,220.3,0.01,0.53,72.96,6.86,3.28,4.4,0.21,123.7135,13.4083,"2023-11-22 09:00:38.587188+08:00","Baybay"
"2023-11-22 09:00:40+08:00",1.0,303.75,0.18,2.04,30.4,0.8,4.49,4.9,0.67,125.7675,8.7561,"2023-11-22 09:00:40.842636+08:00","Bayugan"
"2023-11-22 09:00:42+08:00",1.0,427.25,0.32,10.71,37.55,1.65,6.97,8.07,1.68,125.0336,11.0725,"2023-11-22 09:00:43.007994+08:00","Bislig"
"2023-11-22 09:00:45+08:00",2.0,480.65,2.29,15.08,82.97,18.6,9.78,18.37,6.27,121.0807,14.3427,"2023-11-22 09:00:46.286237+08:00","Biñan"
"2023-11-22 09:00:48+08:00",1.0,277.04,0.12,1.74,41.84,0.86,4.51,4.9,0.52,124.0055,11.0517,"2023-11-22 09:00:48.359317+08:00","Bogo"
"2023-11-22 09:00:50+08:00",1.0,223.64,0.02,1.8,51.5,0.55,2.75,3.16,0.13,125.4319,11.6081,"2023-11-22 09:00:51.303308+08:00","Borongan"
"2023-11-22 09:00:53+08:00",1.0,307.08,0.13,1.59,28.25,0.51,5.24,5.62,0.99,125.5436,8.9492,"2023-11-22 09:00:53.760793+08:00","Butuan"
"2023-11-22 09:00:55+08:00",1.0,303.75,0.1,1.69,22.89,0.43,5.43,5.93,0.93,125.5344,9.1236,"2023-11-22 09:00:55.551342+08:00","Cabadbaran"
"2023-11-22 09:00:57+08:00",2.0,403.88,0.83,3.64,57.94,1.25,10.13,12.74,3.58,120.9667,15.4833,"2023-11-22 09:00:58.007503+08:00","Cabanatuan City"
"2023-11-22 09:00:59+08:00",2.0,480.65,2.29,15.08,82.97,18.6,9.78,18.37,6.27,121.1262,14.2726,"2023-11-22 09:01:00.400219+08:00","Cabuyao"
"2023-11-22 09:01:01+08:00",1.0,247.0,0.04,0.8,47.92,0.73,4.29,4.83,0.27,123.2856,10.9506,"2023-11-22 09:01:02.091951+08:00","Cadiz"
"2023-11-22 09:01:03+08:00",2.0,540.73,0.27,7.63,52.21,4.17,17.55,19.57,6.9,124.6472,8.4822,"2023-11-22 09:01:03.916735+08:00","Cagayan de Oro"
"2023-11-22 09:01:06+08:00",2.0,250.34,0.96,6.34,79.39,8.94,3.9,8.08,1.38,120.8133,13.9324,"2023-11-22 09:01:06.997660+08:00","Calaca"
"2023-11-22 09:01:16+08:00",2.0,480.65,2.29,15.08,82.97,18.6,9.78,18.37,6.27,121.1653,14.2117,"2023-11-22 09:01:16.904442+08:00","Calamba"
"2023-11-22 09:01:19+08:00",2.0,233.65,0.45,6.68,82.97,6.86,3.72,8.36,0.41,121.1803,13.4117,"2023-11-22 09:01:20.157512+08:00","Calapan"
"2023-11-22 09:01:22+08:00",1.0,230.31,0.01,0.88,50.78,7.03,5.74,6.35,0.13,124.6,12.0667,"2023-11-22 09:01:23.108698+08:00","Calbayog City"
"2023-11-22 09:01:24+08:00",2.0,417.23,1.19,7.97,73.67,5.25,7.72,15.75,4.31,120.9667,14.65,"2023-11-22 09:01:24.859450+08:00","Caloocan City"
"2023-11-22 09:01:26+08:00",1.0,257.02,0.17,1.08,58.65,0.75,3.38,5.01,1.96,120.4517,17.1947,"2023-11-22 09:01:26.531228+08:00","Candon"
"2023-11-22 09:01:27+08:00",1.0,400.54,0.35,6.51,38.27,1.4,9.76,11.08,4.56,123.1964,10.3864,"2023-11-22 09:01:27.988507+08:00","Canlaon"
"2023-11-22 09:01:29+08:00",2.0,350.48,0.49,9.43,42.92,6.86,12.69,16.41,2.5,123.6402,10.1061,"2023-11-22 09:01:30.222918+08:00","Carcar"
"2023-11-22 09:01:32+08:00",2.0,480.65,2.29,15.08,82.97,18.6,9.78,18.37,6.27,121.0576,14.3132,"2023-11-22 09:01:32.524891+08:00","Carmona"
"2023-11-22 09:01:34+08:00",1.0,243.66,0.02,1.5,42.56,0.74,3.72,4.47,1.0,124.8861,11.7753,"2023-11-22 09:01:35.596433+08:00","Catbalogan"
"2023-11-22 09:01:37+08:00",2.0,240.33,0.17,1.25,67.23,0.34,3.84,9.06,2.22,121.7725,16.9347,"2023-11-22 09:01:38.097770+08:00","Cauayan"
"2023-11-22 09:01:40+08:00",2.0,547.41,1.87,12.34,74.39,7.75,13.66,31.59,5.83,120.9169,14.4825,"2023-11-22 09:01:40.421226+08:00","Cavite City"
"2023-11-22 09:01:42+08:00",3.0,934.6,1.76,29.47,35.05,21.7,38.21,46.15,27.11,123.8907,10.3167,"2023-11-22 09:01:43.761759+08:00","Cebu City"
"2023-11-22 09:01:45+08:00",2.0,507.36,2.63,13.2,69.38,13.71,9.9,21.19,5.76,121.1,14.6333,"2023-11-22 09:01:46.107158+08:00","City of Marikina"
"2023-11-22 09:01:48+08:00",1.0,220.3,0.03,1.69,55.08,2.06,4.19,4.39,0.44,123.5833,12.3333,"2023-11-22 09:01:48.217854+08:00","City of Masbate"
"2023-11-22 09:01:50+08:00",1.0,333.79,0.14,4.93,37.91,1.1,6.58,7.7,2.41,122.65,11.15,"2023-11-22 09:01:52.327008+08:00","City of Passi"
"2023-11-22 09:01:54+08:00",1.0,236.99,0.01,1.69,58.65,4.59,3.6,4.15,0.67,123.9833,12.9833,"2023-11-22 09:01:54.765417+08:00","City of Sorsogon"
"2023-11-22 09:01:56+08:00",1.0,397.21,0.07,1.5,38.62,0.4,7.0,7.59,1.46,124.2464,7.2236,"2023-11-22 09:01:58.496766+08:00","Cotabato"
"2023-11-22 09:01:59+08:00",2.0,208.62,0.05,0.42,77.96,0.15,3.17,6.16,0.27,121.5047,17.7061,"2023-11-22 09:02:00.202620+08:00","Dagupan"
"2023-11-22 09:02:03+08:00",2.0,337.12,0.31,11.31,33.98,4.53,13.95,14.9,1.39,124.0272,10.5208,"2023-11-22 09:02:03.461985+08:00","Danao"
"2023-11-22 09:02:05+08:00",3.0,934.6,1.76,29.47,35.05,21.7,38.21,46.15,27.11,123.9469,10.2706,"2023-11-22 09:02:05.904589+08:00","Dapitan"
"2023-11-22 09:02:08+08:00",2.0,500.68,1.41,14.57,80.11,12.88,12.4,22.46,5.45,120.9367,14.3294,"2023-11-22 09:02:08.675922+08:00","Dasmariñas"
"2023-11-22 09:02:10+08:00",2.0,974.66,6.37,35.99,13.05,11.44,18.32,21.57,12.16,125.6128,7.0731,"2023-11-22 09:02:10.716473+08:00","Davao"
"2023-11-22 09:02:11+08:00",1.0,410.56,0.14,1.09,26.46,0.36,1.73,2.09,0.87,125.3572,6.7497,"2023-11-22 09:02:12.077316+08:00","Digos"
"2023-11-22 09:02:13+08:00",1.0,263.69,0.07,1.56,31.83,0.51,1.79,1.99,0.74,123.3414,8.5894,"2023-11-22 09:02:13.797442+08:00","Dipolog"
"2023-11-22 09:02:16+08:00",1.0,236.99,0.06,3.34,34.33,1.3,2.24,2.58,0.81,123.3081,9.3103,"2023-11-22 09:02:16.600099+08:00","Dumaguete"
"2023-11-22 09:02:18+08:00",1.0,400.54,0.12,1.97,38.98,0.63,9.28,10.0,3.58,124.5225,8.5631,"2023-11-22 09:02:18.397907+08:00","El Salvador"
"2023-11-22 09:02:21+08:00",1.0,267.03,0.1,1.23,50.78,1.43,6.6,7.3,0.05,123.4992,10.8403,"2023-11-22 09:02:21.253436+08:00","Escalante"
"2023-11-22 09:02:23+08:00",2.0,387.19,0.52,4.2,62.23,1.27,7.38,10.5,2.82,120.9464,15.3072,"2023-11-22 09:02:23.509045+08:00","Gapan"
"2023-11-22 09:02:25+08:00",1.0,380.52,0.12,0.89,27.54,0.36,3.53,4.06,1.19,125.1717,6.1128,"2023-11-22 09:02:25.307375+08:00","General Santos"
"2023-11-22 09:02:27+08:00",2.0,500.68,1.41,14.57,80.11,12.88,12.4,22.46,5.45,120.8817,14.3869,"2023-11-22 09:02:28.848926+08:00","General Trias"
"2023-11-22 09:02:30+08:00",1.0,297.07,0.1,1.67,23.25,0.24,4.33,4.69,1.33,125.1167,8.8333,"2023-11-22 09:02:31.241692+08:00","Gingoog City"
"2023-11-22 09:02:34+08:00",2.0,534.06,0.55,10.88,35.05,2.41,17.02,19.64,10.51,122.8706,10.0989,"2023-11-22 09:02:34.271002+08:00","Himamaylan"
"2023-11-22 09:02:35+08:00",2.0,317.1,0.36,2.25,62.94,0.44,7.07,12.72,2.63,121.8892,17.1485,"2023-11-22 09:02:35.926028+08:00","Ilagan"
"2023-11-22 09:02:37+08:00",2.0,467.3,0.3,10.71,33.98,6.68,15.52,17.09,2.15,124.4,8.25,"2023-11-22 09:02:38.140017+08:00","Iligan City"
"2023-11-22 09:02:39+08:00",1.0,283.72,0.15,2.23,55.79,0.72,3.34,3.73,1.28,122.55,10.75,"2023-11-22 09:02:40.296272+08:00","Iloilo City"
"2023-11-22 09:02:41+08:00",2.0,547.41,1.87,12.34,74.39,7.75,13.66,31.59,5.83,120.9367,14.4297,"2023-11-22 09:02:42.113894+08:00","Imus"
"2023-11-22 09:02:44+08:00",1.0,243.66,0.03,1.89,53.64,6.68,4.35,5.92,1.01,123.4167,13.4167,"2023-11-22 09:02:44.601038+08:00","Iriga City"
"2023-11-22 09:02:47+08:00",2.0,467.3,0.44,9.34,45.06,3.37,12.87,15.61,8.61,122.9888,10.2048,"2023-11-22 09:02:47.250419+08:00","Isabela"
"2023-11-22 09:02:49+08:00",2.0,423.91,0.14,6.6,30.4,1.21,11.44,12.64,4.37,122.8122,9.9889,"2023-11-22 09:02:49.466491+08:00","Kabankalan"
"2023-11-22 09:02:51+08:00",2.0,694.28,0.89,13.54,45.42,2.65,22.64,25.49,21.79,125.0894,7.0083,"2023-11-22 09:02:51.661255+08:00","Kidapawan"
"2023-11-22 09:02:52+08:00",2.0,580.79,0.42,4.71,41.13,0.78,16.4,17.95,6.21,124.8469,6.5031,"2023-11-22 09:02:53.192903+08:00","Koronadal"
"2023-11-22 09:02:54+08:00",1.0,287.06,0.14,2.42,48.64,1.7,5.31,6.67,0.97,122.9208,10.4233,"2023-11-22 09:02:54.940009+08:00","La Carlota"
"2023-11-22 09:02:57+08:00",1.0,393.87,0.07,1.48,20.21,0.29,1.24,1.38,0.53,125.7022,6.0872,"2023-11-22 09:02:57.499327+08:00","Lamitan"
"2023-11-22 09:02:59+08:00",2.0,226.97,0.15,1.07,78.68,0.4,2.89,4.68,0.73,120.5936,18.1989,"2023-11-22 09:02:59.805479+08:00","Laoag"
"2023-11-22 09:03:01+08:00",3.0,934.6,1.76,29.47,35.05,21.7,38.21,46.15,27.11,123.9494,10.3103,"2023-11-22 09:03:01.487223+08:00","Lapu-Lapu City"
"2023-11-22 09:03:02+08:00",2.0,547.41,1.87,12.34,74.39,7.75,13.66,31.59,5.83,120.9828,14.4506,"2023-11-22 09:03:02.909746+08:00","Las Piñas"
"2023-11-22 09:03:04+08:00",1.0,243.66,0.03,2.25,52.93,9.66,4.88,5.81,0.75,123.7333,13.1333,"2023-11-22 09:03:04.769100+08:00","Legazpi City"
"2023-11-22 09:03:07+08:00",1.0,250.34,0.01,1.56,57.94,9.42,5.07,6.06,0.78,123.5325,13.2403,"2023-11-22 09:03:07.291402+08:00","Ligao"
"2023-11-22 09:03:08+08:00",2.0,260.35,0.41,4.24,84.4,4.41,3.63,8.87,1.73,121.1667,13.95,"2023-11-22 09:03:09.970662+08:00","Lipa City"
"2023-11-22 09:03:11+08:00",1.0,277.04,0.07,2.01,48.64,0.57,4.21,4.6,1.09,122.5967,10.8794,"2023-11-22 09:03:11.954775+08:00","Lucena"
"2023-11-22 09:03:13+08:00",1.0,277.04,0.07,2.01,48.64,0.57,4.21,4.6,1.09,122.4347,10.8925,"2023-11-22 09:03:13.663037+08:00","Maasin"
"2023-11-22 09:03:15+08:00",2.0,277.04,0.16,0.96,67.23,0.38,3.5,4.75,1.66,120.5736,15.2216,"2023-11-22 09:03:16.214292+08:00","Mabalacat City"
"2023-11-22 09:03:17+08:00",3.0,1588.82,10.06,49.35,60.08,43.39,48.75,68.59,19.25,121.0327,14.5503,"2023-11-22 09:03:18.001914+08:00","Makati City"
"2023-11-22 09:03:19+08:00",2.0,300.41,0.18,1.34,63.66,0.86,4.82,6.85,1.85,119.9379,15.6361,"2023-11-22 09:03:19.701687+08:00","Malabon"
"2023-11-22 09:03:21+08:00",1.0,350.48,0.18,2.61,30.4,0.44,6.11,7.2,2.31,125.0833,8.15,"2023-11-22 09:03:22.057499+08:00","Malaybalay"
"2023-11-22 09:03:23+08:00",2.0,373.84,0.67,4.84,71.53,2.24,6.88,12.14,3.33,120.8117,14.8419,"2023-11-22 09:03:23.613539+08:00","Malolos"
"2023-11-22 09:03:25+08:00",3.0,1588.82,10.06,49.35,60.08,43.39,48.75,68.59,19.25,121.0409,14.5832,"2023-11-22 09:03:25.459926+08:00","Mandaluyong City"
"2023-11-22 09:03:27+08:00",3.0,934.6,1.76,29.47,35.05,21.7,38.21,46.15,27.11,123.9333,10.3333,"2023-11-22 09:03:27.970748+08:00","Mandaue City"
"2023-11-22 09:03:29+08:00",2.0,417.23,1.19,7.97,73.67,5.25,7.72,15.75,4.31,120.9822,14.6042,"2023-11-22 09:03:29.746698+08:00","Manila"
"2023-11-22 09:03:32+08:00",1.0,440.6,0.49,4.41,38.62,0.94,9.47,11.19,8.36,124.2928,7.9986,"2023-11-22 09:03:32.416042+08:00","Marawi"
"2023-11-22 09:03:34+08:00",1.0,205.28,0.05,1.93,40.77,0.9,1.27,1.49,0.23,125.4708,9.7339,"2023-11-22 09:03:35.159859+08:00","Mati"
"2023-11-22 09:03:37+08:00",2.0,417.23,1.19,7.97,73.67,5.25,7.72,15.75,4.31,120.9608,14.7369,"2023-11-22 09:03:37.454501+08:00","Meycauayan"
"2023-11-22 09:03:39+08:00",2.0,363.83,0.71,3.13,61.51,0.88,7.85,11.22,2.88,120.9031,15.7161,"2023-11-22 09:03:40.148002+08:00","Muñoz"
"2023-11-22 09:03:41+08:00",2.0,208.62,0.01,0.55,72.24,2.06,3.44,7.11,0.19,123.1814,13.6192,"2023-11-22 09:03:42.136882+08:00","Naga"
"2023-11-22 09:03:43+08:00",2.0,417.23,1.19,7.97,73.67,5.25,7.72,15.75,4.31,120.95,14.6667,"2023-11-22 09:03:43.606204+08:00","Navotas"
"2023-11-22 09:03:45+08:00",2.0,270.37,0.16,1.0,67.23,1.36,4.38,5.77,1.2,120.2828,14.8292,"2023-11-22 09:03:45.564763+08:00","Olongapo"
"2023-11-22 09:03:47+08:00",1.0,397.21,0.21,5.74,32.19,1.51,9.34,11.27,4.75,124.6075,11.0064,"2023-11-22 09:03:47.869736+08:00","Ormoc"
"2023-11-22 09:03:49+08:00",1.0,320.44,0.09,1.11,38.27,0.23,1.8,2.26,1.55,123.8044,8.4858,"2023-11-22 09:03:49.992336+08:00","Oroquieta"
"2023-11-22 09:03:51+08:00",1.0,320.44,0.26,2.79,32.54,0.79,2.67,3.23,2.22,123.8333,8.15,"2023-11-22 09:03:51.371298+08:00","Ozamiz City"
"2023-11-22 09:03:53+08:00",1.0,323.77,0.21,1.39,22.17,0.52,2.3,2.75,1.5,123.43700000000001,7.8257,"2023-11-22 09:03:53.609606+08:00","Pagadian"
"2023-11-22 09:03:54+08:00",2.0,554.09,2.88,8.65,45.78,2.71,13.43,16.32,7.47,121.0833,15.55,"2023-11-22 09:03:55.076232+08:00","Palayan City"
"2023-11-22 09:03:57+08:00",1.0,433.92,0.3,6.6,18.77,2.06,7.41,8.41,0.95,125.6842,7.3081,"2023-11-22 09:03:57.573732+08:00","Panabo"
"2023-11-22 09:04:00+08:00",3.0,1588.82,10.06,49.35,60.08,43.39,48.75,68.59,19.25,121.0175,14.4816,"2023-11-22 09:04:00.314352+08:00","Paranaque City"
"2023-11-22 09:04:02+08:00",3.0,1588.82,10.06,49.35,60.08,43.39,48.75,68.59,19.25,121.065,14.587,"2023-11-22 09:04:02.459691+08:00","Pasig"
"2023-11-22 09:04:04+08:00",1.0,226.97,0.04,2.34,55.08,0.82,2.29,2.74,0.14,118.7333,9.7333,"2023-11-22 09:04:05.023240+08:00","Puerto Princesa City"
"2023-11-22 09:04:07+08:00",2.0,507.36,2.63,13.2,69.38,13.71,9.9,21.19,5.76,121.0333,14.6333,"2023-11-22 09:04:07.420387+08:00","Quezon City"
"2023-11-22 09:04:09+08:00",2.0,230.31,0.08,1.13,70.1,0.26,3.49,8.27,0.87,121.6201,17.1189,"2023-11-22 09:04:09.940864+08:00","Roxas"
"2023-11-22 09:04:11+08:00",1.0,267.03,0.1,1.23,50.78,1.43,6.6,7.3,0.05,123.4242,10.9447,"2023-11-22 09:04:12.125747+08:00","Sagay"
"2023-11-22 09:04:13+08:00",2.0,323.77,0.55,3.94,76.53,3.19,5.53,9.17,2.19,120.5431,14.7678,"2023-11-22 09:04:13.542095+08:00","Samal"
"2023-11-22 09:04:15+08:00",2.0,403.88,0.83,3.64,57.94,1.25,10.13,12.74,3.58,120.8931,15.5448,"2023-11-22 09:04:15.457451+08:00","San Carlos"
"2023-11-22 09:04:18+08:00",2.0,363.83,0.41,3.04,58.65,2.77,12.91,16.38,2.91,120.3166,16.6159,"2023-11-22 09:04:18.247811+08:00","San Fernando"
"2023-11-22 09:04:20+08:00",1.0,283.72,0.37,1.99,59.37,0.37,6.02,9.24,2.0,121.8712,17.8927,"2023-11-22 09:04:20.751258+08:00","San Jose"
"2023-11-22 09:04:22+08:00",2.0,247.0,0.33,2.21,75.82,1.54,3.45,9.09,1.66,121.0453,14.8139,"2023-11-22 09:04:22.558847+08:00","San Jose del Monte"
"2023-11-22 09:04:24+08:00",2.0,236.99,0.13,0.87,71.53,0.35,2.84,5.66,1.43,120.4583,17.7422,"2023-11-22 09:04:24.229135+08:00","San Juan"
"2023-11-22 09:04:25+08:00",2.0,400.54,0.89,7.03,74.39,4.59,6.3,10.3,2.85,120.6197,14.9696,"2023-11-22 09:04:26.198830+08:00","San Pablo"
"2023-11-22 09:04:28+08:00",2.0,313.76,0.35,2.29,62.23,0.44,6.97,11.97,2.22,121.8833,17.2,"2023-11-22 09:04:28.701083+08:00","San Pedro"
"2023-11-22 09:04:30+08:00",2.0,403.88,0.83,3.64,57.94,1.25,10.13,12.74,3.58,120.9378,15.4238,"2023-11-22 09:04:31.020744+08:00","Santa Rosa"
"2023-11-22 09:04:32+08:00",2.0,226.97,0.1,0.7,67.23,0.34,2.38,4.93,1.24,120.4449,17.2939,"2023-11-22 09:04:32.719886+08:00","Santiago"
"2023-11-22 09:04:35+08:00",2.0,230.31,0.05,1.06,75.1,0.26,3.5,7.51,0.71,121.7645,17.3997,"2023-11-22 09:04:35.335608+08:00","Santo Tomas"
"2023-11-22 09:04:37+08:00",1.0,253.68,0.08,1.41,50.07,1.03,4.7,5.7,0.52,122.9667,10.8,"2023-11-22 09:04:37.898304+08:00","Silay City"
"2023-11-22 09:04:40+08:00",2.0,440.6,0.32,7.11,40.41,1.94,13.1,14.13,3.61,122.4042,9.7519,"2023-11-22 09:04:40.409604+08:00","Sipalay"
"2023-11-22 09:04:42+08:00",1.0,205.28,0.05,1.93,40.77,0.9,1.27,1.49,0.23,125.5,9.75,"2023-11-22 09:04:42.904918+08:00","Surigao City"
"2023-11-22 09:04:45+08:00",1.0,277.04,0.02,3.51,42.2,9.54,6.03,8.12,2.31,123.7336,13.3586,"2023-11-22 09:04:45.561094+08:00","Tabaco"
"2023-11-22 09:04:47+08:00",2.0,213.62,0.04,0.36,77.25,0.13,3.07,6.64,0.31,121.4443,17.4189,"2023-11-22 09:04:47.918238+08:00","Tabuk"
"2023-11-22 09:04:49+08:00",1.0,226.97,0.04,1.39,43.27,0.39,2.45,3.11,0.63,125.0,11.25,"2023-11-22 09:04:49.821506+08:00","Tacloban City"
"2023-11-22 09:04:51+08:00",2.0,540.73,0.29,3.94,30.76,0.4,11.4,12.1,3.9,124.6764,6.6925,"2023-11-22 09:04:51.962370+08:00","Tacurong"
"2023-11-22 09:04:54+08:00",2.0,377.18,1.47,12.34,73.67,13.59,6.92,12.04,2.88,120.9337,14.1059,"2023-11-22 09:04:54.361539+08:00","Tagaytay City"
"2023-11-22 09:04:56+08:00",3.0,1588.82,10.06,49.35,60.08,43.39,48.75,68.59,19.25,121.0792,14.5243,"2023-11-22 09:04:56.505581+08:00","Taguig"
"2023-11-22 09:04:58+08:00",2.0,208.62,0.01,0.64,75.1,0.38,3.37,10.07,0.08,122.9226,14.1343,"2023-11-22 09:04:58.657461+08:00","Talisay"
"2023-11-22 09:05:00+08:00",2.0,317.1,1.44,9.6,80.82,14.19,5.12,10.94,2.22,121.1498,14.0863,"2023-11-22 09:05:01.067654+08:00","Tanauan"
"2023-11-22 09:05:03+08:00",1.0,323.77,0.14,2.79,13.77,0.85,5.6,6.59,4.88,126.1986,9.0783,"2023-11-22 09:05:04.090932+08:00","Tandag"
"2023-11-22 09:05:05+08:00",1.0,253.68,0.08,1.41,50.07,1.03,4.7,5.7,0.52,122.9306,10.6339,"2023-11-22 09:05:05.849964+08:00","Tangub"
"2023-11-22 09:05:07+08:00",1.0,293.73,0.06,2.49,30.4,0.54,5.69,6.5,2.06,123.1583,9.5153,"2023-11-22 09:05:07.257114+08:00","Tanjay"
"2023-11-22 09:05:08+08:00",2.0,343.8,0.49,2.66,67.95,0.81,6.41,8.41,3.2,120.5986,15.4889,"2023-11-22 09:05:08.813821+08:00","Tarlac City"
"2023-11-22 09:05:10+08:00",2.0,223.64,0.19,1.97,80.11,2.18,2.63,6.95,0.51,121.5911,14.0289,"2023-11-22 09:05:10.287686+08:00","Tayabas"
"2023-11-22 09:05:11+08:00",2.0,383.85,0.35,6.6,52.21,6.14,15.48,20.61,6.46,123.6333,10.3833,"2023-11-22 09:05:11.839202+08:00","Toledo City"
"2023-11-22 09:05:14+08:00",2.0,223.64,0.07,0.56,79.39,0.19,3.59,6.85,0.71,121.7269,17.6131,"2023-11-22 09:05:14.390813+08:00","Tuguegarao"
"2023-11-22 09:05:16+08:00",2.0,527.38,1.61,7.37,63.66,2.71,15.46,19.09,5.64,120.5711,15.9761,"2023-11-22 09:05:16.296159+08:00","Urdaneta"
"2023-11-22 09:05:17+08:00",1.0,340.46,0.12,3.86,39.7,0.97,6.41,7.41,2.41,124.5725,11.1089,"2023-11-22 09:05:17.851355+08:00","Valencia"
"2023-11-22 09:05:20+08:00",2.0,417.23,1.19,7.97,73.67,5.25,7.72,15.75,4.31,120.9667,14.7,"2023-11-22 09:05:20.370480+08:00","Valenzuela"
"2023-11-22 09:05:23+08:00",1.0,243.66,0.04,0.92,53.64,0.98,4.29,4.87,0.34,123.0778,10.9,"2023-11-22 09:05:23.305250+08:00","Victorias"
"2023-11-22 09:05:25+08:00",2.0,243.66,0.15,1.0,69.38,0.38,2.79,5.66,1.35,120.3869,17.5747,"2023-11-22 09:05:25.423241+08:00","Vigan"
"2023-11-22 09:05:27+08:00",1.0,574.11,2.57,10.8,7.51,3.43,4.95,5.67,3.39,122.0696,6.9135,"2023-11-22 09:05:27.876488+08:00","Zamboanga City"
"2023-11-22 12:00:01+08:00",2.0,297.07,0.1,0.76,94.41,1.31,13.13,15.86,1.88,119.9811,16.1561,"2023-11-22 12:00:01.904673+08:00","Alaminos"
"2023-11-22 12:00:12+08:00",2.0,330.45,0.24,1.63,97.28,2.5,15.71,18.79,2.66,120.5833,15.15,"2023-11-22 12:00:12.394088+08:00","Angeles City"
"2023-11-22 12:00:14+08:00",2.0,240.33,0.08,0.57,71.53,0.28,2.57,3.84,0.92,121.19,15.6181,"2023-11-22 12:00:14.751499+08:00","Antipolo"
"2023-11-22 12:00:16+08:00",2.0,220.3,0.03,0.99,63.66,1.83,3.59,3.72,0.22,123.5085,12.2285,"2023-11-22 12:00:17.097513+08:00","Bacolod"
"2023-11-22 12:00:18+08:00",5.0,794.41,0.34,7.2,223.16,22.17,54.78,81.01,10.39,120.929,14.459000000000001,"2023-11-22 12:00:18.574883+08:00","Bacoor"
"2023-11-22 12:00:21+08:00",2.0,270.37,0.12,1.21,61.51,1.7,5.49,6.68,0.6,122.8333,10.5333,"2023-11-22 12:00:21.971847+08:00","Bago City"
"2023-11-22 12:00:24+08:00",2.0,300.41,0.1,0.98,86.55,2.53,15.11,17.29,1.93,120.5931,16.4164,"2023-11-22 12:00:25.401445+08:00","Baguio"
"2023-11-22 12:00:27+08:00",1.0,267.03,0.03,1.67,39.7,0.48,3.52,4.03,1.73,123.1228,9.5911,"2023-11-22 12:00:29.063485+08:00","Bais"
"2023-11-22 12:00:31+08:00",3.0,303.75,0.18,1.36,104.43,2.27,11.74,17.68,2.34,120.5361,14.6761,"2023-11-22 12:00:32.999503+08:00","Balanga"
"2023-11-22 12:00:34+08:00",2.0,205.28,0.03,0.2,85.12,0.2,2.37,3.26,0.25,120.5649,18.0554,"2023-11-22 12:00:35.022007+08:00","Batac City"
"2023-11-22 12:00:36+08:00",2.0,253.68,0.17,6.08,85.12,5.66,3.59,6.94,1.47,121.05,13.75,"2023-11-22 12:00:36.458097+08:00","Batangas City"
"2023-11-22 12:00:38+08:00",1.0,280.38,0.04,0.72,39.34,0.47,1.71,1.8,0.45,122.8011,9.3636,"2023-11-22 12:00:38.837100+08:00","Bayawan"
"2023-11-22 12:00:41+08:00",2.0,220.3,0.01,0.42,72.96,7.03,3.25,4.0,0.25,123.7135,13.4083,"2023-11-22 12:00:41.573127+08:00","Baybay"
"2023-11-22 12:00:43+08:00",1.0,303.75,0.06,0.54,42.56,0.37,1.56,1.76,0.47,125.7675,8.7561,"2023-11-22 12:00:44.196180+08:00","Bayugan"
"2023-11-22 12:00:46+08:00",1.0,347.14,0.14,9.0,45.42,1.8,3.72,4.56,2.22,125.0336,11.0725,"2023-11-22 12:00:46.977754+08:00","Bislig"
"2023-11-22 12:00:49+08:00",3.0,340.46,0.74,6.34,115.87,14.78,9.71,17.01,3.17,121.0807,14.3427,"2023-11-22 12:00:49.480124+08:00","Biñan"
"2023-11-22 12:00:52+08:00",1.0,253.68,0.05,0.73,54.36,0.29,3.52,3.86,0.33,124.0055,11.0517,"2023-11-22 12:00:52.240665+08:00","Bogo"
"2023-11-22 12:00:53+08:00",1.0,203.61,0.0,0.52,58.65,0.21,1.32,1.48,0.04,125.4319,11.6081,"2023-11-22 12:00:53.816396+08:00","Borongan"
